batch_id,poison_label,mean_qber,std_qber,skew_qber,kurtosis_qber,frac_qber_0.000,frac_qber_0.125,frac_qber_0.250,frac_qber_0.375,frac_qber_0.500,frac_qber_0.625,frac_qber_0.750,frac_qber_0.875,frac_qber_1.000
90,40,0.24625,0.15355678916934934,0.154189603132736,-0.4812528026414671,0.14,0.2,0.34,0.21,0.09,0.02,0.0,0.0,0.0
91,40,0.2725,0.15650479225889538,0.2688466214461683,-0.38163510240314835,0.09,0.19,0.38,0.17,0.13,0.04,0.0,0.0,0.0
92,40,0.265,0.16889345754054538,0.19502361177457966,-0.8003120100838723,0.12,0.25,0.23,0.23,0.13,0.04,0.0,0.0,0.0
93,40,0.285,0.17596164354767777,0.33465105066395157,-0.2607841964401132,0.1,0.23,0.21,0.3,0.09,0.05,0.02,0.0,0.0
94,40,0.23875,0.167793585991837,0.38748573078864446,-0.628537097910915,0.16,0.25,0.3,0.13,0.13,0.03,0.0,0.0,0.0
95,40,0.245,0.15504031733713652,0.516045127397636,0.04341646364762575,0.1,0.3,0.29,0.19,0.1,0.01,0.01,0.0,0.0
96,40,0.2475,0.14788086421170255,0.47347962908827385,0.19537644405975163,0.1,0.23,0.4,0.17,0.06,0.04,0.0,0.0,0.0
97,40,0.26,0.1636306817195357,0.38705047652302255,-0.32452719649951467,0.1,0.28,0.25,0.22,0.12,0.02,0.01,0.0,0.0
98,40,0.2325,0.15208961174255128,0.5021641656562384,0.08089812074568137,0.13,0.27,0.33,0.19,0.04,0.04,0.0,0.0,0.0
99,40,0.24125,0.1583656765211452,0.27902743382693124,-0.7015269117520422,0.13,0.29,0.24,0.22,0.1,0.02,0.0,0.0,0.0
0,50,0.295,0.176351920885484,0.5853494050027769,0.29872261453045246,0.07,0.22,0.29,0.23,0.11,0.06,0.01,0.01,0.0
1,50,0.27375,0.14968195449017896,0.015036414853087451,-0.6369995978880505,0.08,0.23,0.26,0.3,0.11,0.02,0.0,0.0,0.0
2,50,0.29125,0.163988376112455,0.039936700183752415,-0.6589767761348053,0.09,0.19,0.26,0.27,0.14,0.05,0.0,0.0,0.0
3,50,0.22875,0.1551763110142782,0.4813422465324376,-0.5207751070161692,0.12,0.36,0.22,0.19,0.09,0.02,0.0,0.0,0.0
4,50,0.25375,0.17540577955130215,0.5112871611235814,-0.18626844727681968,0.13,0.29,0.21,0.22,0.11,0.02,0.02,0.0,0.0
5,50,0.2475,0.15710267343364978,0.3398944621611409,-0.3267224342578574,0.12,0.26,0.28,0.24,0.06,0.04,0.0,0.0,0.0
6,50,0.25375,0.18153425985196292,0.4962972046428669,-0.30319807747080896,0.15,0.27,0.21,0.21,0.11,0.03,0.02,0.0,0.0
7,50,0.25,0.16007810593582122,0.5427990504664966,0.06365258774538907,0.1,0.3,0.26,0.23,0.07,0.03,0.01,0.0,0.0
8,50,0.29125,0.17144149876853035,0.22937076078902838,-0.4317386449074516,0.09,0.21,0.24,0.28,0.11,0.06,0.01,0.0,0.0
9,50,0.27625,0.17256792141067237,0.23564429756831692,-0.5325403786647516,0.11,0.24,0.21,0.27,0.12,0.04,0.01,0.0,0.0
10,50,0.25875,0.1632243471422079,0.08604764495155437,-1.0442084173640036,0.12,0.27,0.21,0.23,0.16,0.01,0.0,0.0,0.0
11,50,0.2475,0.17498214194597117,0.6480059392187739,0.1086988396472175,0.14,0.26,0.3,0.15,0.1,0.03,0.02,0.0,0.0
12,50,0.265,0.15337861650177964,0.3552293801017185,0.12096702244317248,0.09,0.22,0.33,0.24,0.09,0.02,0.01,0.0,0.0
13,50,0.2325,0.15413062641798353,0.491439359677794,-0.4750342980817379,0.11,0.35,0.25,0.17,0.1,0.02,0.0,0.0,0.0
14,50,0.26625,0.18084437370291617,0.5453709911664641,-0.16080684497813502,0.12,0.26,0.24,0.23,0.07,0.06,0.02,0.0,0.0
15,50,0.26375,0.15298590621361172,0.41148648161943097,-0.22370436041528263,0.06,0.32,0.23,0.26,0.11,0.01,0.01,0.0,0.0
16,50,0.20875,0.1630327804461422,0.6805964167776185,-0.24927842804574807,0.18,0.36,0.21,0.14,0.08,0.03,0.0,0.0,0.0
17,50,0.2575,0.1608765054319617,0.5073780729041204,0.20907621180716163,0.11,0.22,0.35,0.2,0.07,0.04,0.01,0.0,0.0
18,50,0.26,0.1710993863226867,0.3469675013710172,-0.7542955614658533,0.11,0.3,0.21,0.21,0.12,0.05,0.0,0.0,0.0
19,50,0.2725,0.17354754391808605,0.2590438417008808,-0.447258015530541,0.12,0.24,0.19,0.31,0.08,0.05,0.01,0.0,0.0
20,50,0.255,0.1853375299285064,0.6307976608647095,0.014695880449771881,0.16,0.21,0.33,0.12,0.12,0.03,0.03,0.0,0.0
21,50,0.26375,0.16853690248725944,0.5584354182511316,-0.16299591896890275,0.09,0.28,0.29,0.18,0.1,0.05,0.01,0.0,0.0
22,50,0.245,0.1676305461424021,0.32170709446504303,-0.40685116703182667,0.17,0.19,0.32,0.2,0.07,0.05,0.0,0.0,0.0
23,50,0.2425,0.17213729985102008,0.452442924217718,-0.3020848659129709,0.16,0.26,0.24,0.21,0.09,0.03,0.01,0.0,0.0
24,50,0.24625,0.1504732119016538,0.6079124301449224,0.4903850881656062,0.09,0.28,0.34,0.19,0.07,0.02,0.01,0.0,0.0
25,50,0.23,0.16271140095272982,0.24365774075531757,-0.8672781794787436,0.18,0.25,0.26,0.18,0.12,0.01,0.0,0.0,0.0
26,50,0.26875,0.16333917931714975,0.23227273953260336,-0.16416678635509108,0.12,0.19,0.29,0.27,0.09,0.03,0.01,0.0,0.0
27,50,0.27375,0.17914292478353702,0.29638462796409126,-0.6340471628811861,0.12,0.25,0.21,0.23,0.13,0.05,0.01,0.0,0.0
28,50,0.26375,0.1619172242227491,0.982292975556937,1.4430219455502487,0.06,0.28,0.37,0.14,0.11,0.02,0.01,0.01,0.0
29,50,0.22375,0.17074743775529985,0.3589080211822798,-0.7531048385432482,0.21,0.26,0.2,0.22,0.08,0.03,0.0,0.0,0.0
30,50,0.255,0.16669583078169653,0.9135243577496036,1.5076203086004902,0.09,0.3,0.27,0.23,0.08,0.0,0.02,0.01,0.0
31,50,0.24875,0.16153076332389446,0.3522361233714251,-0.3250043415683761,0.12,0.29,0.22,0.25,0.1,0.01,0.01,0.0,0.0
32,50,0.255,0.16856007831037573,0.6613690707003893,0.07963779938136417,0.09,0.33,0.24,0.19,0.11,0.02,0.02,0.0,0.0
33,50,0.28375,0.17840876519947105,0.17893978945293193,-0.7608984552495439,0.12,0.2,0.25,0.23,0.12,0.08,0.0,0.0,0.0
34,50,0.2225,0.14315638302220404,1.1559090227756588,1.8042448730408145,0.07,0.4,0.33,0.13,0.03,0.03,0.01,0.0,0.0
35,50,0.26375,0.18018653529051498,0.6687068090040027,0.49672400387041415,0.12,0.27,0.21,0.28,0.05,0.05,0.01,0.01,0.0
36,50,0.2475,0.178518206354422,0.6531014977332917,0.29504818133031074,0.16,0.23,0.29,0.19,0.08,0.02,0.03,0.0,0.0
37,50,0.22125,0.1589565585309395,0.14489766775288043,-0.8936762407181087,0.21,0.22,0.25,0.24,0.07,0.01,0.0,0.0,0.0
38,50,0.26625,0.16644725140416108,0.34573771676670506,-0.14192690167687338,0.12,0.2,0.31,0.23,0.09,0.04,0.01,0.0,0.0
39,50,0.2725,0.1797393946801869,0.40956956904201336,-0.5063471045465366,0.11,0.27,0.21,0.24,0.09,0.07,0.01,0.0,0.0
40,50,0.27375,0.17826858248160274,0.3667523792256457,-0.597231094896371,0.11,0.25,0.26,0.17,0.15,0.05,0.01,0.0,0.0
41,50,0.2675,0.1862625834675338,0.793287950467448,0.7298203802924554,0.13,0.21,0.32,0.19,0.08,0.03,0.03,0.01,0.0
42,50,0.26125,0.15319003720869057,0.3823506376563852,-0.18775589936658355,0.08,0.27,0.28,0.27,0.05,0.05,0.0,0.0,0.0
43,50,0.22875,0.15816822531722355,0.38079707858825856,0.16601100796041468,0.18,0.22,0.28,0.27,0.02,0.02,0.01,0.0,0.0
44,50,0.26875,0.16990346523835234,0.5635811941833038,0.0032703375259317546,0.09,0.26,0.3,0.18,0.12,0.03,0.02,0.0,0.0
45,50,0.26,0.16647071814586492,0.25987251221485336,-0.6871511380567066,0.12,0.25,0.26,0.21,0.12,0.04,0.0,0.0,0.0
46,50,0.26625,0.17379495821225657,0.45908845473902,-0.293976512640731,0.1,0.3,0.2,0.23,0.13,0.02,0.02,0.0,0.0
47,50,0.28375,0.15895655853093954,0.03912975216435162,-0.5944807198830868,0.09,0.2,0.26,0.29,0.12,0.04,0.0,0.0,0.0
48,50,0.27375,0.16268739195155843,0.16221377006791846,-0.8217633404383364,0.09,0.25,0.26,0.21,0.16,0.03,0.0,0.0,0.0
49,50,0.2875,0.16909686573085853,0.22055454313726638,-0.5548687628773621,0.08,0.25,0.21,0.27,0.14,0.04,0.01,0.0,0.0
50,50,0.24,0.16740669042783207,0.2710045512897788,-0.5693519469761052,0.18,0.21,0.27,0.23,0.07,0.04,0.0,0.0,0.0
51,50,0.28625,0.17256792141067237,0.5425243791417491,0.16186605773631202,0.07,0.25,0.28,0.2,0.14,0.05,0.0,0.01,0.0
52,50,0.2675,0.17140959716421947,0.18905517326553548,-0.6001930097562371,0.14,0.19,0.27,0.25,0.09,0.06,0.0,0.0,0.0
53,50,0.25375,0.17629432066859102,0.4601779885270417,-0.41582333839580565,0.14,0.26,0.26,0.17,0.12,0.04,0.01,0.0,0.0
54,50,0.2625,0.1615355997915011,0.5087771912110667,-0.13847753594607282,0.08,0.29,0.28,0.2,0.11,0.03,0.01,0.0,0.0
55,50,0.25625,0.1788636002656773,0.5470536498351016,-0.3334809268875185,0.13,0.27,0.27,0.16,0.1,0.06,0.01,0.0,0.0
56,50,0.24125,0.15737594320606946,0.5828739170828989,-0.39344697762884273,0.09,0.35,0.28,0.13,0.12,0.03,0.0,0.0,0.0
57,50,0.2425,0.1637643123516232,0.6177702808756629,-0.15674447409369696,0.11,0.32,0.27,0.18,0.06,0.06,0.0,0.0,0.0
58,50,0.28,0.17599715906798044,0.3865212071763646,-0.35467953340486025,0.11,0.19,0.33,0.18,0.11,0.07,0.01,0.0,0.0
59,50,0.27,0.1665082580534671,0.46716177844790946,0.1570997519272197,0.1,0.23,0.28,0.26,0.08,0.03,0.02,0.0,0.0
60,50,0.2375,0.17001838135919303,0.5150476487749053,-0.2338056975894811,0.16,0.26,0.29,0.14,0.12,0.02,0.01,0.0,0.0
61,50,0.24375,0.18317938612191054,0.6775453426159613,-0.18453653095824318,0.14,0.35,0.16,0.2,0.09,0.04,0.02,0.0,0.0
62,50,0.2425,0.15990231392947382,0.3414529701154702,-0.27531122356274906,0.15,0.21,0.34,0.19,0.07,0.04,0.0,0.0,0.0
63,50,0.25625,0.16333917931714975,0.47227669904964925,-0.47779476043379354,0.09,0.31,0.26,0.19,0.1,0.05,0.0,0.0,0.0
64,50,0.24625,0.1595452522013739,0.28694265862334895,-0.7344104126155213,0.12,0.29,0.25,0.2,0.12,0.02,0.0,0.0,0.0
65,50,0.285,0.19290541723860427,0.4074410277479474,-0.6487481169314084,0.12,0.23,0.26,0.15,0.14,0.08,0.02,0.0,0.0
66,50,0.28375,0.1508879965404803,-0.15347002116796635,-0.8056661970839687,0.08,0.21,0.24,0.31,0.15,0.01,0.0,0.0,0.0
67,50,0.26,0.17471405209656146,0.3847634830564966,-0.4561492473040376,0.13,0.26,0.23,0.22,0.11,0.04,0.01,0.0,0.0
68,50,0.235,0.1543939765664451,0.3879029527161671,-0.3366475565829963,0.13,0.29,0.27,0.22,0.06,0.03,0.0,0.0,0.0
69,50,0.25625,0.1429324578253659,0.5442876187566995,0.3269635029558091,0.07,0.23,0.43,0.16,0.07,0.04,0.0,0.0,0.0
70,50,0.2675,0.19285681216902864,0.5329963021810357,-0.04507787665249374,0.15,0.26,0.17,0.23,0.14,0.02,0.02,0.01,0.0
71,50,0.25625,0.1814653892619747,0.5013063441996104,-0.2776138431208657,0.16,0.2,0.32,0.16,0.08,0.07,0.01,0.0,0.0
72,50,0.2625,0.171846588560844,0.697373575145711,0.7237759301251359,0.1,0.28,0.25,0.23,0.1,0.02,0.01,0.01,0.0
73,50,0.25875,0.16417882780675466,0.45343206717347406,0.8547397760906876,0.14,0.17,0.33,0.25,0.08,0.02,0.0,0.01,0.0
74,50,0.2775,0.1536839288930368,0.44751674262259156,-0.2573410067376276,0.05,0.26,0.31,0.24,0.08,0.06,0.0,0.0,0.0
75,50,0.24375,0.15245388647063085,0.19471378944018197,-0.5150540216086457,0.13,0.24,0.3,0.23,0.08,0.02,0.0,0.0,0.0
76,50,0.27875,0.18696172736685976,0.518298079589822,0.0894776948549385,0.13,0.2,0.27,0.22,0.1,0.06,0.01,0.01,0.0
77,50,0.25125,0.1576140460111344,0.2505591074745722,-0.6228353765362846,0.12,0.24,0.32,0.17,0.13,0.02,0.0,0.0,0.0
78,50,0.23375,0.13992743655195003,0.34283219602115106,-0.27897148803311556,0.1,0.29,0.35,0.17,0.08,0.01,0.0,0.0,0.0
79,50,0.24625,0.16812848509398995,0.4737807778227298,-0.24442263391195374,0.13,0.3,0.21,0.24,0.08,0.03,0.01,0.0,0.0
80,50,0.25625,0.16524130083002858,0.5055034213533344,-0.19354442581984133,0.1,0.29,0.27,0.19,0.11,0.03,0.01,0.0,0.0
81,50,0.25625,0.15347536447260843,0.32619039040406583,0.08314975701921634,0.11,0.21,0.35,0.21,0.1,0.01,0.01,0.0,0.0
82,50,0.27375,0.14863440886954812,0.2005777275221799,-0.3957651102710713,0.07,0.22,0.33,0.24,0.11,0.03,0.0,0.0,0.0
83,50,0.27875,0.15192000362032643,0.4560105925067448,-0.16511248950597235,0.05,0.24,0.34,0.23,0.08,0.06,0.0,0.0,0.0
84,50,0.29125,0.18375850320461362,0.21233290582876316,-0.9539790803102872,0.1,0.24,0.23,0.18,0.16,0.09,0.0,0.0,0.0
85,50,0.2775,0.15163690184120748,0.31262538609957086,0.04726649886025669,0.07,0.21,0.33,0.25,0.11,0.02,0.01,0.0,0.0
86,50,0.25625,0.1699034652383523,0.7696601682089956,1.0066523719102562,0.11,0.26,0.3,0.2,0.09,0.02,0.01,0.01,0.0
87,50,0.2625,0.17365554986812257,0.4251761429292804,-0.6675615452763837,0.1,0.32,0.19,0.23,0.09,0.07,0.0,0.0,0.0
88,50,0.25125,0.17454852477176658,0.3127282851875376,-0.44490034626851926,0.17,0.21,0.25,0.23,0.1,0.03,0.01,0.0,0.0
89,50,0.2625,0.17897276329095443,0.7849675129039547,0.01137418203450169,0.07,0.38,0.2,0.17,0.12,0.03,0.03,0.0,0.0
90,50,0.24,0.14861863947701848,0.44015985803104274,0.2039820785327704,0.11,0.27,0.33,0.19,0.09,0.0,0.01,0.0,0.0
91,50,0.26625,0.1577725815850143,0.29167487275890486,-0.5637210082440713,0.08,0.28,0.25,0.25,0.1,0.04,0.0,0.0,0.0
92,50,0.27125,0.1723504786764458,0.33401164230760644,-0.663604595520543,0.1,0.27,0.23,0.23,0.1,0.07,0.0,0.0,0.0
93,50,0.2725,0.1680587694825831,0.5341246319225235,0.07060420703595405,0.09,0.23,0.33,0.18,0.12,0.03,0.02,0.0,0.0
94,50,0.22625,0.17561943941375055,0.4478448466032945,-0.4116199970073522,0.22,0.23,0.23,0.2,0.09,0.02,0.01,0.0,0.0
95,50,0.25625,0.17354304221143527,0.8074449851653893,0.8836974569385347,0.11,0.27,0.3,0.18,0.09,0.03,0.01,0.01,0.0
96,50,0.26875,0.15848402916382456,0.2763597098214075,-0.215799288424932,0.09,0.25,0.25,0.28,0.1,0.02,0.01,0.0,0.0
97,50,0.2475,0.16005858302509116,0.43743894393498406,0.31420405467247203,0.13,0.25,0.26,0.27,0.07,0.0,0.02,0.0,0.0
98,50,0.2375,0.15360257159305635,0.5788137779604144,-0.07955791412657165,0.1,0.33,0.28,0.19,0.06,0.04,0.0,0.0,0.0
99,50,0.24375,0.1594668852771634,0.35364087734311445,-0.39031054669526544,0.13,0.27,0.26,0.24,0.06,0.04,0.0,0.0,0.0
