batch_id,key_id,key_length,mismatched_bits,qber,eve_present
9,73,8,2,0.25,1
9,74,8,3,0.375,1
9,75,8,3,0.375,1
9,76,8,0,0.0,1
9,77,8,3,0.375,1
9,78,8,4,0.5,1
9,79,8,1,0.125,1
9,80,8,2,0.25,1
9,81,8,1,0.125,1
9,82,8,0,0.0,1
9,83,8,3,0.375,1
9,84,8,2,0.25,1
9,85,8,2,0.25,1
9,86,8,0,0.0,1
9,87,8,5,0.625,1
9,88,8,3,0.375,1
9,89,8,0,0.0,1
9,90,8,1,0.125,1
9,91,8,4,0.5,1
9,92,8,0,0.0,1
9,93,8,3,0.375,1
9,94,8,2,0.25,1
9,95,8,2,0.25,1
9,96,8,2,0.25,1
9,97,8,1,0.125,1
9,98,8,3,0.375,1
9,99,8,3,0.375,1
10,0,8,1,0.125,1
10,1,8,2,0.25,1
10,2,8,2,0.25,1
10,3,8,2,0.25,1
10,4,8,2,0.25,1
10,5,8,3,0.375,1
10,6,8,3,0.375,1
10,7,8,1,0.125,1
10,8,8,2,0.25,1
10,9,8,3,0.375,1
10,10,8,1,0.125,1
10,11,8,2,0.25,1
10,12,8,2,0.25,1
10,13,8,2,0.25,1
10,14,8,3,0.375,1
10,15,8,2,0.25,1
10,16,8,0,0.0,1
10,17,8,2,0.25,1
10,18,8,4,0.5,1
10,19,8,1,0.125,1
10,20,8,2,0.25,1
10,21,8,3,0.375,1
10,22,8,4,0.5,1
10,23,8,2,0.25,1
10,24,8,0,0.0,1
10,25,8,4,0.5,1
10,26,8,0,0.0,1
10,27,8,3,0.375,1
10,28,8,3,0.375,1
10,29,8,2,0.25,1
10,30,8,3,0.375,1
10,31,8,1,0.125,1
10,32,8,4,0.5,1
10,33,8,3,0.375,1
10,34,8,3,0.375,1
10,35,8,0,0.0,1
10,36,8,2,0.25,1
10,37,8,3,0.375,1
10,38,8,2,0.25,1
10,39,8,2,0.25,1
10,40,8,1,0.125,1
10,41,8,3,0.375,1
10,42,8,1,0.125,1
10,43,8,0,0.0,1
10,44,8,3,0.375,1
10,45,8,1,0.125,1
10,46,8,2,0.25,1
10,47,8,3,0.375,1
10,48,8,4,0.5,1
10,49,8,1,0.125,1
10,50,8,2,0.25,1
10,51,8,2,0.25,1
10,52,8,1,0.125,1
10,53,8,2,0.25,1
10,54,8,2,0.25,1
10,55,8,1,0.125,1
10,56,8,2,0.25,1
10,57,8,1,0.125,1
10,58,8,1,0.125,1
10,59,8,3,0.375,1
10,60,8,4,0.5,1
10,61,8,2,0.25,1
10,62,8,1,0.125,1
10,63,8,3,0.375,1
10,64,8,4,0.5,1
10,65,8,3,0.375,1
10,66,8,1,0.125,1
10,67,8,3,0.375,1
10,68,8,4,0.5,1
10,69,8,3,0.375,1
10,70,8,1,0.125,1
10,71,8,2,0.25,1
10,72,8,1,0.125,1
10,73,8,2,0.25,1
10,74,8,1,0.125,1
10,75,8,5,0.625,1
10,76,8,3,0.375,1
10,77,8,1,0.125,1
10,78,8,3,0.375,1
10,79,8,3,0.375,1
10,80,8,2,0.25,1
10,81,8,0,0.0,1
10,82,8,0,0.0,1
10,83,8,4,0.5,1
10,84,8,4,0.5,1
10,85,8,3,0.375,1
10,86,8,3,0.375,1
10,87,8,1,0.125,1
10,88,8,3,0.375,1
10,89,8,4,0.5,1
10,90,8,3,0.375,1
10,91,8,3,0.375,1
10,92,8,2,0.25,1
10,93,8,1,0.125,1
10,94,8,2,0.25,1
10,95,8,2,0.25,1
10,96,8,1,0.125,1
10,97,8,3,0.375,1
10,98,8,0,0.0,1
10,99,8,0,0.0,1
11,0,8,1,0.125,1
11,1,8,2,0.25,1
11,2,8,4,0.5,1
11,3,8,5,0.625,1
11,4,8,2,0.25,1
11,5,8,2,0.25,1
11,6,8,4,0.5,1
11,7,8,2,0.25,1
11,8,8,1,0.125,1
11,9,8,2,0.25,1
11,10,8,1,0.125,1
11,11,8,3,0.375,1
11,12,8,2,0.25,1
11,13,8,3,0.375,1
11,14,8,3,0.375,1
11,15,8,2,0.25,1
11,16,8,0,0.0,1
11,17,8,2,0.25,1
11,18,8,0,0.0,1
11,19,8,5,0.625,1
11,20,8,3,0.375,1
11,21,8,2,0.25,1
11,22,8,1,0.125,1
11,23,8,2,0.25,1
11,24,8,3,0.375,1
11,25,8,1,0.125,1
11,26,8,3,0.375,1
11,27,8,4,0.5,1
11,28,8,0,0.0,1
11,29,8,2,0.25,1
11,30,8,2,0.25,1
11,31,8,4,0.5,1
11,32,8,1,0.125,1
11,33,8,2,0.25,1
11,34,8,0,0.0,1
11,35,8,4,0.5,1
11,36,8,1,0.125,1
11,37,8,4,0.5,1
11,38,8,3,0.375,1
11,39,8,3,0.375,1
11,40,8,1,0.125,1
11,41,8,1,0.125,1
11,42,8,1,0.125,1
11,43,8,3,0.375,1
11,44,8,3,0.375,1
11,45,8,2,0.25,1
11,46,8,1,0.125,1
11,47,8,0,0.0,1
11,48,8,1,0.125,1
11,49,8,5,0.625,1
11,50,8,2,0.25,1
11,51,8,3,0.375,1
11,52,8,0,0.0,1
11,53,8,2,0.25,1
11,54,8,1,0.125,1
11,55,8,1,0.125,1
11,56,8,1,0.125,1
11,57,8,2,0.25,1
11,58,8,1,0.125,1
11,59,8,2,0.25,1
11,60,8,2,0.25,1
11,61,8,3,0.375,1
11,62,8,1,0.125,1
11,63,8,2,0.25,1
11,64,8,2,0.25,1
11,65,8,1,0.125,1
11,66,8,2,0.25,1
11,67,8,2,0.25,1
11,68,8,3,0.375,1
11,69,8,2,0.25,1
11,70,8,1,0.125,1
11,71,8,1,0.125,1
11,72,8,3,0.375,1
11,73,8,1,0.125,1
11,74,8,4,0.5,1
11,75,8,1,0.125,1
11,76,8,1,0.125,1
11,77,8,2,0.25,1
11,78,8,1,0.125,1
11,79,8,2,0.25,1
11,80,8,3,0.375,1
11,81,8,1,0.125,1
11,82,8,2,0.25,1
11,83,8,4,0.5,1
11,84,8,1,0.125,1
11,85,8,3,0.375,1
11,86,8,0,0.0,1
11,87,8,0,0.0,1
11,88,8,1,0.125,1
11,89,8,2,0.25,1
11,90,8,2,0.25,1
11,91,8,4,0.5,1
11,92,8,1,0.125,1
11,93,8,1,0.125,1
11,94,8,2,0.25,1
11,95,8,1,0.125,1
11,96,8,2,0.25,1
11,97,8,2,0.25,1
11,98,8,3,0.375,1
11,99,8,1,0.125,1
12,0,8,2,0.25,1
12,1,8,2,0.25,1
12,2,8,3,0.375,1
12,3,8,2,0.25,1
12,4,8,1,0.125,1
12,5,8,4,0.5,1
12,6,8,0,0.0,1
12,7,8,2,0.25,1
12,8,8,4,0.5,1
12,9,8,2,0.25,1
12,10,8,0,0.0,1
12,11,8,3,0.375,1
12,12,8,3,0.375,1
12,13,8,3,0.375,1
12,14,8,3,0.375,1
12,15,8,2,0.25,1
12,16,8,0,0.0,1
12,17,8,3,0.375,1
12,18,8,2,0.25,1
12,19,8,2,0.25,1
12,20,8,2,0.25,1
12,21,8,2,0.25,1
12,22,8,2,0.25,1
12,23,8,2,0.25,1
12,24,8,3,0.375,1
12,25,8,2,0.25,1
12,26,8,3,0.375,1
12,27,8,2,0.25,1
12,28,8,3,0.375,1
12,29,8,1,0.125,1
12,30,8,2,0.25,1
12,31,8,3,0.375,1
12,32,8,2,0.25,1
12,33,8,1,0.125,1
12,34,8,2,0.25,1
12,35,8,2,0.25,1
12,36,8,3,0.375,1
12,37,8,2,0.25,1
12,38,8,3,0.375,1
12,39,8,2,0.25,1
12,40,8,1,0.125,1
12,41,8,5,0.625,1
12,42,8,0,0.0,1
12,43,8,2,0.25,1
12,44,8,0,0.0,1
12,45,8,2,0.25,1
12,46,8,3,0.375,1
12,47,8,1,0.125,1
12,48,8,2,0.25,1
12,49,8,1,0.125,1
12,50,8,2,0.25,1
12,51,8,3,0.375,1
12,52,8,1,0.125,1
12,53,8,2,0.25,1
12,54,8,5,0.625,1
12,55,8,2,0.25,1
12,56,8,0,0.0,1
12,57,8,1,0.125,1
12,58,8,2,0.25,1
12,59,8,2,0.25,1
12,60,8,2,0.25,1
12,61,8,5,0.625,1
12,62,8,1,0.125,1
12,63,8,3,0.375,1
12,64,8,0,0.0,1
12,65,8,4,0.5,1
12,66,8,1,0.125,1
12,67,8,2,0.25,1
12,68,8,2,0.25,1
12,69,8,0,0.0,1
12,70,8,0,0.0,1
12,71,8,2,0.25,1
12,72,8,2,0.25,1
12,73,8,1,0.125,1
12,74,8,2,0.25,1
12,75,8,4,0.5,1
12,76,8,3,0.375,1
12,77,8,2,0.25,1
12,78,8,2,0.25,1
12,79,8,4,0.5,1
12,80,8,3,0.375,1
12,81,8,3,0.375,1
12,82,8,3,0.375,1
12,83,8,0,0.0,1
12,84,8,3,0.375,1
12,85,8,2,0.25,1
12,86,8,3,0.375,1
12,87,8,1,0.125,1
12,88,8,3,0.375,1
12,89,8,1,0.125,1
12,90,8,3,0.375,1
12,91,8,4,0.5,1
12,92,8,2,0.25,1
12,93,8,2,0.25,1
12,94,8,4,0.5,1
12,95,8,2,0.25,1
12,96,8,3,0.375,1
12,97,8,0,0.0,1
12,98,8,2,0.25,1
12,99,8,3,0.375,1
13,0,8,2,0.25,1
13,1,8,2,0.25,1
13,2,8,2,0.25,1
13,3,8,2,0.25,1
13,4,8,4,0.5,1
13,5,8,4,0.5,1
13,6,8,2,0.25,1
13,7,8,3,0.375,1
13,8,8,1,0.125,1
13,9,8,0,0.0,1
13,10,8,4,0.5,1
13,11,8,3,0.375,1
13,12,8,1,0.125,1
13,13,8,3,0.375,1
13,14,8,1,0.125,1
13,15,8,3,0.375,1
13,16,8,4,0.5,1
13,17,8,3,0.375,1
13,18,8,2,0.25,1
13,19,8,2,0.25,1
13,20,8,2,0.25,1
13,21,8,1,0.125,1
13,22,8,0,0.0,1
13,23,8,2,0.25,1
13,24,8,1,0.125,1
13,25,8,1,0.125,1
13,26,8,1,0.125,1
13,27,8,1,0.125,1
13,28,8,3,0.375,1
13,29,8,2,0.25,1
13,30,8,2,0.25,1
13,31,8,1,0.125,1
13,32,8,2,0.25,1
13,33,8,2,0.25,1
13,34,8,4,0.5,1
13,35,8,1,0.125,1
13,36,8,3,0.375,1
13,37,8,3,0.375,1
13,38,8,1,0.125,1
13,39,8,1,0.125,1
13,40,8,2,0.25,1
13,41,8,1,0.125,1
13,42,8,1,0.125,1
13,43,8,2,0.25,1
13,44,8,1,0.125,1
13,45,8,1,0.125,1
13,46,8,3,0.375,1
13,47,8,6,0.75,1
13,48,8,2,0.25,1
13,49,8,2,0.25,1
13,50,8,2,0.25,1
13,51,8,2,0.25,1
13,52,8,2,0.25,1
13,53,8,1,0.125,1
13,54,8,2,0.25,1
13,55,8,1,0.125,1
13,56,8,1,0.125,1
13,57,8,1,0.125,1
13,58,8,2,0.25,1
13,59,8,0,0.0,1
13,60,8,0,0.0,1
13,61,8,0,0.0,1
13,62,8,4,0.5,1
13,63,8,0,0.0,1
13,64,8,4,0.5,1
13,65,8,1,0.125,1
13,66,8,2,0.25,1
13,67,8,2,0.25,1
13,68,8,2,0.25,1
13,69,8,3,0.375,1
13,70,8,0,0.0,1
13,71,8,2,0.25,1
13,72,8,1,0.125,1
13,73,8,3,0.375,1
13,74,8,1,0.125,1
13,75,8,2,0.25,1
13,76,8,2,0.25,1
13,77,8,0,0.0,1
13,78,8,1,0.125,1
13,79,8,1,0.125,1
13,80,8,1,0.125,1
13,81,8,3,0.375,1
13,82,8,3,0.375,1
13,83,8,2,0.25,1
13,84,8,1,0.125,1
13,85,8,3,0.375,1
13,86,8,2,0.25,1
13,87,8,5,0.625,1
13,88,8,2,0.25,1
13,89,8,1,0.125,1
13,90,8,2,0.25,1
13,91,8,3,0.375,1
13,92,8,1,0.125,1
13,93,8,3,0.375,1
13,94,8,3,0.375,1
13,95,8,1,0.125,1
13,96,8,3,0.375,1
13,97,8,4,0.5,1
13,98,8,1,0.125,1
13,99,8,0,0.0,1
14,0,8,6,0.75,1
14,1,8,2,0.25,1
14,2,8,1,0.125,1
14,3,8,3,0.375,1
14,4,8,3,0.375,1
14,5,8,2,0.25,1
14,6,8,1,0.125,1
14,7,8,2,0.25,1
14,8,8,1,0.125,1
14,9,8,3,0.375,1
14,10,8,4,0.5,1
14,11,8,0,0.0,1
14,12,8,2,0.25,1
14,13,8,2,0.25,1
14,14,8,4,0.5,1
14,15,8,0,0.0,1
14,16,8,2,0.25,1
14,17,8,1,0.125,1
14,18,8,1,0.125,1
14,19,8,2,0.25,1
14,20,8,1,0.125,1
14,21,8,1,0.125,1
14,22,8,0,0.0,1
14,23,8,1,0.125,1
14,24,8,4,0.5,1
14,25,8,2,0.25,1
14,26,8,3,0.375,1
14,27,8,1,0.125,1
14,28,8,0,0.0,1
14,29,8,1,0.125,1
14,30,8,2,0.25,1
14,31,8,2,0.25,1
14,32,8,0,0.0,1
14,33,8,1,0.125,1
14,34,8,3,0.375,1
14,35,8,4,0.5,1
14,36,8,1,0.125,1
14,37,8,3,0.375,1
14,38,8,1,0.125,1
14,39,8,2,0.25,1
14,40,8,1,0.125,1
14,41,8,2,0.25,1
14,42,8,5,0.625,1
14,43,8,4,0.5,1
14,44,8,1,0.125,1
14,45,8,4,0.5,1
14,46,8,2,0.25,1
14,47,8,1,0.125,1
14,48,8,2,0.25,1
14,49,8,2,0.25,1
14,50,8,1,0.125,1
14,51,8,2,0.25,1
14,52,8,0,0.0,1
14,53,8,1,0.125,1
14,54,8,1,0.125,1
14,55,8,2,0.25,1
14,56,8,4,0.5,1
14,57,8,3,0.375,1
14,58,8,0,0.0,1
14,59,8,1,0.125,1
14,60,8,3,0.375,1
14,61,8,1,0.125,1
14,62,8,2,0.25,1
14,63,8,3,0.375,1
14,64,8,2,0.25,1
14,65,8,0,0.0,1
14,66,8,3,0.375,1
14,67,8,2,0.25,1
14,68,8,1,0.125,1
14,69,8,1,0.125,1
14,70,8,3,0.375,1
14,71,8,5,0.625,1
14,72,8,5,0.625,1
14,73,8,3,0.375,1
14,74,8,2,0.25,1
14,75,8,5,0.625,1
14,76,8,1,0.125,1
14,77,8,2,0.25,1
14,78,8,5,0.625,1
14,79,8,3,0.375,1
14,80,8,0,0.0,1
14,81,8,2,0.25,1
14,82,8,2,0.25,1
14,83,8,1,0.125,1
14,84,8,3,0.375,1
14,85,8,1,0.125,1
14,86,8,3,0.375,1
14,87,8,3,0.375,1
14,88,8,3,0.375,1
14,89,8,2,0.25,1
14,90,8,2,0.25,1
14,91,8,4,0.5,1
14,92,8,1,0.125,1
14,93,8,0,0.0,1
14,94,8,4,0.5,1
14,95,8,2,0.25,1
14,96,8,1,0.125,1
14,97,8,2,0.25,1
14,98,8,3,0.375,1
14,99,8,3,0.375,1
15,0,8,2,0.25,1
15,1,8,1,0.125,1
15,2,8,0,0.0,1
15,3,8,1,0.125,1
15,4,8,3,0.375,1
15,5,8,3,0.375,1
15,6,8,2,0.25,1
15,7,8,1,0.125,1
15,8,8,4,0.5,1
15,9,8,4,0.5,1
15,10,8,3,0.375,1
15,11,8,1,0.125,1
15,12,8,2,0.25,1
15,13,8,1,0.125,1
15,14,8,2,0.25,1
15,15,8,2,0.25,1
15,16,8,2,0.25,1
15,17,8,3,0.375,1
15,18,8,3,0.375,1
15,19,8,3,0.375,1
15,20,8,1,0.125,1
15,21,8,2,0.25,1
15,22,8,1,0.125,1
15,23,8,3,0.375,1
15,24,8,3,0.375,1
15,25,8,3,0.375,1
15,26,8,1,0.125,1
15,27,8,3,0.375,1
15,28,8,2,0.25,1
15,29,8,5,0.625,1
15,30,8,3,0.375,1
15,31,8,0,0.0,1
15,32,8,2,0.25,1
15,33,8,0,0.0,1
15,34,8,2,0.25,1
15,35,8,3,0.375,1
15,36,8,2,0.25,1
15,37,8,2,0.25,1
15,38,8,2,0.25,1
15,39,8,2,0.25,1
15,40,8,2,0.25,1
15,41,8,2,0.25,1
15,42,8,2,0.25,1
15,43,8,1,0.125,1
15,44,8,2,0.25,1
15,45,8,1,0.125,1
15,46,8,1,0.125,1
15,47,8,2,0.25,1
15,48,8,5,0.625,1
15,49,8,4,0.5,1
15,50,8,2,0.25,1
15,51,8,2,0.25,1
15,52,8,2,0.25,1
15,53,8,0,0.0,1
15,54,8,2,0.25,1
15,55,8,2,0.25,1
15,56,8,3,0.375,1
15,57,8,0,0.0,1
15,58,8,3,0.375,1
15,59,8,2,0.25,1
15,60,8,0,0.0,1
15,61,8,2,0.25,1
15,62,8,2,0.25,1
15,63,8,4,0.5,1
15,64,8,0,0.0,1
15,65,8,2,0.25,1
15,66,8,5,0.625,1
15,67,8,1,0.125,1
15,68,8,2,0.25,1
15,69,8,0,0.0,1
15,70,8,2,0.25,1
15,71,8,2,0.25,1
15,72,8,1,0.125,1
15,73,8,2,0.25,1
15,74,8,2,0.25,1
15,75,8,2,0.25,1
15,76,8,4,0.5,1
15,77,8,2,0.25,1
15,78,8,1,0.125,1
15,79,8,3,0.375,1
15,80,8,3,0.375,1
15,81,8,2,0.25,1
15,82,8,1,0.125,1
15,83,8,1,0.125,1
15,84,8,3,0.375,1
15,85,8,2,0.25,1
15,86,8,2,0.25,1
15,87,8,3,0.375,1
15,88,8,3,0.375,1
15,89,8,2,0.25,1
15,90,8,2,0.25,1
15,91,8,2,0.25,1
15,92,8,1,0.125,1
15,93,8,3,0.375,1
15,94,8,3,0.375,1
15,95,8,0,0.0,1
15,96,8,4,0.5,1
15,97,8,2,0.25,1
15,98,8,2,0.25,1
15,99,8,2,0.25,1
16,0,8,1,0.125,1
16,1,8,0,0.0,1
16,2,8,3,0.375,1
16,3,8,0,0.0,1
16,4,8,1,0.125,1
16,5,8,2,0.25,1
16,6,8,3,0.375,1
16,7,8,5,0.625,1
16,8,8,1,0.125,1
16,9,8,2,0.25,1
16,10,8,1,0.125,1
16,11,8,2,0.25,1
16,12,8,1,0.125,1
16,13,8,1,0.125,1
16,14,8,2,0.25,1
16,15,8,2,0.25,1
16,16,8,2,0.25,1
16,17,8,3,0.375,1
16,18,8,3,0.375,1
16,19,8,3,0.375,1
16,20,8,1,0.125,1
16,21,8,2,0.25,1
16,22,8,3,0.375,1
16,23,8,3,0.375,1
16,24,8,3,0.375,1
16,25,8,1,0.125,1
16,26,8,0,0.0,1
16,27,8,1,0.125,1
16,28,8,2,0.25,1
16,29,8,1,0.125,1
16,30,8,2,0.25,1
16,31,8,2,0.25,1
16,32,8,2,0.25,1
16,33,8,0,0.0,1
16,34,8,1,0.125,1
16,35,8,0,0.0,1
16,36,8,0,0.0,1
16,37,8,3,0.375,1
16,38,8,3,0.375,1
16,39,8,0,0.0,1
16,40,8,1,0.125,1
16,41,8,1,0.125,1
16,42,8,2,0.25,1
16,43,8,1,0.125,1
16,44,8,1,0.125,1
16,45,8,0,0.0,1
16,46,8,1,0.125,1
16,47,8,3,0.375,1
16,48,8,2,0.25,1
16,49,8,1,0.125,1
16,50,8,2,0.25,1
16,51,8,2,0.25,1
16,52,8,2,0.25,1
16,53,8,1,0.125,1
16,54,8,1,0.125,1
16,55,8,2,0.25,1
16,56,8,4,0.5,1
16,57,8,4,0.5,1
16,58,8,1,0.125,1
16,59,8,2,0.25,1
16,60,8,2,0.25,1
16,61,8,2,0.25,1
16,62,8,1,0.125,1
16,63,8,4,0.5,1
16,64,8,1,0.125,1
16,65,8,1,0.125,1
16,66,8,2,0.25,1
16,67,8,1,0.125,1
16,68,8,0,0.0,1
16,69,8,1,0.125,1
16,70,8,4,0.5,1
16,71,8,2,0.25,1
16,72,8,1,0.125,1
16,73,8,3,0.375,1
16,74,8,1,0.125,1
16,75,8,2,0.25,1
16,76,8,0,0.0,1
16,77,8,0,0.0,1
16,78,8,5,0.625,1
16,79,8,1,0.125,1
16,80,8,1,0.125,1
16,81,8,1,0.125,1
16,82,8,0,0.0,1
16,83,8,0,0.0,1
16,84,8,3,0.375,1
16,85,8,1,0.125,1
16,86,8,1,0.125,1
16,87,8,3,0.375,1
16,88,8,2,0.25,1
16,89,8,3,0.375,1
16,90,8,0,0.0,1
16,91,8,1,0.125,1
16,92,8,5,0.625,1
16,93,8,0,0.0,1
16,94,8,4,0.5,1
16,95,8,1,0.125,1
16,96,8,2,0.25,1
16,97,8,1,0.125,1
16,98,8,2,0.25,1
16,99,8,3,0.375,1
17,0,8,1,0.125,1
17,1,8,1,0.125,1
17,2,8,2,0.25,1
17,3,8,2,0.25,1
17,4,8,2,0.25,1
17,5,8,3,0.375,1
17,6,8,3,0.375,1
17,7,8,3,0.375,1
17,8,8,6,0.75,1
17,9,8,1,0.125,1
17,10,8,0,0.0,1
17,11,8,0,0.0,1
17,12,8,2,0.25,1
17,13,8,2,0.25,1
17,14,8,2,0.25,1
17,15,8,4,0.5,1
17,16,8,2,0.25,1
17,17,8,2,0.25,1
17,18,8,1,0.125,1
17,19,8,2,0.25,1
17,20,8,2,0.25,1
17,21,8,4,0.5,1
17,22,8,2,0.25,1
17,23,8,2,0.25,1
17,24,8,2,0.25,1
17,25,8,3,0.375,1
17,26,8,2,0.25,1
17,27,8,2,0.25,1
17,28,8,2,0.25,1
17,29,8,2,0.25,1
17,30,8,0,0.0,1
17,31,8,1,0.125,1
17,32,8,0,0.0,1
17,33,8,1,0.125,1
17,34,8,3,0.375,1
17,35,8,2,0.25,1
17,36,8,1,0.125,1
17,37,8,2,0.25,1
17,38,8,1,0.125,1
17,39,8,1,0.125,1
17,40,8,4,0.5,1
17,41,8,1,0.125,1
17,42,8,2,0.25,1
17,43,8,1,0.125,1
17,44,8,0,0.0,1
17,45,8,1,0.125,1
17,46,8,2,0.25,1
17,47,8,2,0.25,1
17,48,8,0,0.0,1
17,49,8,3,0.375,1
17,50,8,4,0.5,1
17,51,8,2,0.25,1
17,52,8,2,0.25,1
17,53,8,2,0.25,1
17,54,8,2,0.25,1
17,55,8,3,0.375,1
17,56,8,2,0.25,1
17,57,8,1,0.125,1
17,58,8,2,0.25,1
17,59,8,2,0.25,1
17,60,8,3,0.375,1
17,61,8,3,0.375,1
17,62,8,1,0.125,1
17,63,8,3,0.375,1
17,64,8,3,0.375,1
17,65,8,1,0.125,1
17,66,8,3,0.375,1
17,67,8,3,0.375,1
17,68,8,3,0.375,1
17,69,8,1,0.125,1
17,70,8,1,0.125,1
17,71,8,3,0.375,1
17,72,8,4,0.5,1
17,73,8,1,0.125,1
17,74,8,2,0.25,1
17,75,8,2,0.25,1
17,76,8,4,0.5,1
17,77,8,0,0.0,1
17,78,8,2,0.25,1
17,79,8,3,0.375,1
17,80,8,0,0.0,1
17,81,8,2,0.25,1
17,82,8,1,0.125,1
17,83,8,3,0.375,1
17,84,8,3,0.375,1
17,85,8,1,0.125,1
17,86,8,3,0.375,1
17,87,8,1,0.125,1
17,88,8,1,0.125,1
17,89,8,0,0.0,1
17,90,8,3,0.375,1
17,91,8,1,0.125,1
17,92,8,4,0.5,1
17,93,8,2,0.25,1
17,94,8,4,0.5,1
17,95,8,0,0.0,1
17,96,8,2,0.25,1
17,97,8,1,0.125,1
17,98,8,2,0.25,1
17,99,8,2,0.25,1
18,0,8,1,0.125,1
18,1,8,0,0.0,1
18,2,8,2,0.25,1
18,3,8,1,0.125,1
18,4,8,2,0.25,1
18,5,8,0,0.0,1
18,6,8,0,0.0,1
18,7,8,1,0.125,1
18,8,8,4,0.5,1
18,9,8,3,0.375,1
18,10,8,5,0.625,1
18,11,8,1,0.125,1
18,12,8,2,0.25,1
18,13,8,1,0.125,1
18,14,8,3,0.375,1
18,15,8,0,0.0,1
18,16,8,1,0.125,1
18,17,8,4,0.5,1
18,18,8,0,0.0,1
18,19,8,2,0.25,1
18,20,8,4,0.5,1
18,21,8,2,0.25,1
18,22,8,2,0.25,1
18,23,8,3,0.375,1
18,24,8,2,0.25,1
18,25,8,0,0.0,1
18,26,8,2,0.25,1
18,27,8,2,0.25,1
18,28,8,0,0.0,1
18,29,8,3,0.375,1
18,30,8,1,0.125,1
18,31,8,1,0.125,1
18,32,8,2,0.25,1
18,33,8,3,0.375,1
18,34,8,3,0.375,1
18,35,8,1,0.125,1
18,36,8,4,0.5,1
18,37,8,4,0.5,1
18,38,8,5,0.625,1
18,39,8,1,0.125,1
18,40,8,4,0.5,1
18,41,8,1,0.125,1
18,42,8,2,0.25,1
18,43,8,1,0.125,1
18,44,8,0,0.0,1
18,45,8,4,0.5,1
18,46,8,1,0.125,1
18,47,8,2,0.25,1
18,48,8,3,0.375,1
18,49,8,3,0.375,1
18,50,8,2,0.25,1
18,51,8,2,0.25,1
18,52,8,1,0.125,1
18,53,8,2,0.25,1
18,54,8,3,0.375,1
18,55,8,2,0.25,1
18,56,8,2,0.25,1
18,57,8,2,0.25,1
18,58,8,3,0.375,1
18,59,8,2,0.25,1
18,60,8,1,0.125,1
18,61,8,1,0.125,1
18,62,8,1,0.125,1
18,63,8,2,0.25,1
18,64,8,4,0.5,1
18,65,8,0,0.0,1
18,66,8,2,0.25,1
18,67,8,2,0.25,1
18,68,8,0,0.0,1
18,69,8,2,0.25,1
18,70,8,4,0.5,1
18,71,8,3,0.375,1
18,72,8,0,0.0,1
18,73,8,1,0.125,1
18,74,8,2,0.25,1
18,75,8,3,0.375,1
18,76,8,3,0.375,1
18,77,8,4,0.5,1
18,78,8,4,0.5,1
18,79,8,4,0.5,1
18,80,8,1,0.125,1
18,81,8,1,0.125,1
18,82,8,0,0.0,1
18,83,8,2,0.25,1
18,84,8,0,0.0,1
18,85,8,2,0.25,1
18,86,8,1,0.125,1
18,87,8,1,0.125,1
18,88,8,1,0.125,1
18,89,8,1,0.125,1
18,90,8,2,0.25,1
18,91,8,2,0.25,1
18,92,8,1,0.125,1
18,93,8,3,0.375,1
18,94,8,1,0.125,1
18,95,8,2,0.25,1
18,96,8,3,0.375,1
18,97,8,2,0.25,1
18,98,8,2,0.25,1
18,99,8,2,0.25,1
19,0,8,1,0.125,1
19,1,8,1,0.125,1
19,2,8,2,0.25,1
19,3,8,2,0.25,1
19,4,8,2,0.25,1
19,5,8,2,0.25,1
19,6,8,0,0.0,1
19,7,8,2,0.25,1
19,8,8,4,0.5,1
19,9,8,2,0.25,1
19,10,8,3,0.375,1
19,11,8,4,0.5,1
19,12,8,2,0.25,1
19,13,8,2,0.25,1
19,14,8,1,0.125,1
19,15,8,3,0.375,1
19,16,8,1,0.125,1
19,17,8,2,0.25,1
19,18,8,3,0.375,1
19,19,8,0,0.0,1
19,20,8,3,0.375,1
19,21,8,0,0.0,1
19,22,8,0,0.0,1
19,23,8,2,0.25,1
19,24,8,3,0.375,1
19,25,8,0,0.0,1
19,26,8,3,0.375,1
19,27,8,3,0.375,1
19,28,8,3,0.375,1
19,29,8,3,0.375,1
19,30,8,2,0.25,1
19,31,8,3,0.375,1
19,32,8,2,0.25,1
19,33,8,3,0.375,1
19,34,8,2,0.25,1
19,35,8,2,0.25,1
19,36,8,4,0.5,1
19,37,8,1,0.125,1
19,38,8,1,0.125,1
19,39,8,2,0.25,1
19,40,8,0,0.0,1
19,41,8,1,0.125,1
19,42,8,1,0.125,1
19,43,8,2,0.25,1
19,44,8,2,0.25,1
19,45,8,1,0.125,1
19,46,8,3,0.375,1
19,47,8,5,0.625,1
19,48,8,2,0.25,1
19,49,8,4,0.5,1
19,50,8,2,0.25,1
19,51,8,0,0.0,1
19,52,8,2,0.25,1
19,53,8,2,0.25,1
19,54,8,3,0.375,1
19,55,8,4,0.5,1
19,56,8,4,0.5,1
19,57,8,0,0.0,1
19,58,8,3,0.375,1
19,59,8,2,0.25,1
19,60,8,2,0.25,1
19,61,8,2,0.25,1
19,62,8,4,0.5,1
19,63,8,3,0.375,1
19,64,8,2,0.25,1
19,65,8,1,0.125,1
19,66,8,4,0.5,1
19,67,8,2,0.25,1
19,68,8,2,0.25,1
19,69,8,3,0.375,1
